Id,Title,Body,ImageURLs
77227541,How to add a loader in my react app after I signin or register a user,"I'm having some issues to add a loader whenever I'm fetching data from my API. Basically whenever I click on signin or register, It doesn't show a loader and it confuses the user as while the app fetches the data there's nothing happening in the frontend, therefore the user doesn't know if the app is running. Here's my repo: https://github.com/JUANCA99COL/face-recognition-app   Any help or suggestion would be great! I've tried using useffect(), but seems like the API I'm using is not fetching. ","['https://i.sstatic.net/anIBx.png', 'https://i.sstatic.net/dtHW7.png']"
77222558,Git log in PyCharm (JetBrains) IDE,"I understand that in the PyCharm Git log, each color represents consecutive commits. I understand that a merge looks like that :  If they aren't FastForward merges. And like this if they are :  I don't understand what the color switches represent. Furthermore, I'm unsure of how to check the name associated with each branch. For example in this part I have some merges and ff merges without a descriptive headline is there any way to check the historical names of the branches merged?  I tried to find information on JetBrains' website, but I couldn't find enough guidance. I would greatly appreciate assistance, especially in understanding what happened in the last picture I uploaded, which is the least clear to me. ","['https://i.sstatic.net/0eUzz.png', 'https://i.sstatic.net/F9xjp.png', 'https://i.sstatic.net/1caqh.png']"
77222461,VS Code GUI is just black boxes all over,"I had an openssl issue and I had to remove it from ubuntu and reinstall it.  I did that and it worked fine, I've had no other issues with other programs since then.  I then noticed that vs code started to look like the screen shot below:  I have tried reinstall in vscode, and ubuntu-desktop and the issue persists with no changes.  I believe this issue was created because of a missing dependency of sorts when I removed and OpenSSL and that dependency was never properly restored. An accepted solution would be my GUI looking normal again in VS Code without reinstalling the Ubuntu OS itself. ",['https://i.sstatic.net/qZ6KI.png']
77221640,how to add background image using a url in css file, I have trying with background-img prop in css but it's not working and there is no error in my console. I have attach my code and you can see the path of image. ,['https://i.sstatic.net/MrPuy.jpg']
77218892,How do I find the source or a rogue character on my page?,"I have a very simple web-based internal tool. It has a total of 20 lines of css and 40 of js. Something is inserting a '}' character on the page, that is not visible in the html This is a screen shot from the page:  Here is an excrept of the html as sent to the client: <div id=""content"">  <h2>Global State</h2> <!-- before tag--> <!--table start-->  <table>     <thead>     <tr>         <th></th>  As you can see there are no }'s between the header and the table. You can see the 2 comments I've added to the templates to try to debug this. Here is what the dom looks like in the browser debug:  And there is it nestled between the comments and the table tag. As I said, there are 20 lines of super simple css in this project. Just enough to give the tables borders and color some alerts red. There is a very little bit of js, to power some forms and buttons, but none of it points at this table and most of it isn't on this page. Ive been over both with a fine toothed comb. This seems really minor, but it's driving to distraction. Where else might this rogue } becoming from? Can I get firefox to tell me the source? Additional debugging information: There was indeed a } further down the page, in the <table> but not in a <td> or <th>. ","['https://i.sstatic.net/1sEUj.png', 'https://i.sstatic.net/5QRvk.png']"
77215374,css icon without image,"How are icons / images shown (🐛, 📚, 🚀 ) which appear to be a normal character (as if i would enter b,d,r) <p> <span data-preserver-spaces=""true""> If your team is a bit more ""fun"", you can always give these alternate signals a shot:  ✨ (<span style=""font-family: 'andale mono', 'lucida console';"">feat</span>),  🐛 (<span style=""font-family: 'andale mono', 'lucida console';"">fix</span>),  📚 (<span style=""font-family: 'andale mono', 'lucida console';"">docs</span>),  💎 (<span style=""font-family: 'andale mono', 'lucida console';"">style</span>),  ♻️ (<span style=""font-family: 'andale mono', 'lucida console';"">refactor</span>),  🚀 (<span style=""font-family: 'andale mono', 'lucida console';"">perf</span>),  ✅ (<span style=""font-family: 'andale mono', 'lucida console';"">test</span>),  📦 (<span style=""font-family: 'andale mono', 'lucida console';"">build</span>),  👷 (<span style=""font-family: 'andale mono', 'lucida console';"">ci</span>),  🔧 (<span style=""font-family: 'andale mono', 'lucida console';"">chore</span>). </span> </p>  In case it does not render on every browser i copied the code above to this codepen and attach this screenshot here  Question  How does it work? Is there a (built in?!) font and are these icons some UTF-* or hex-codes?  not relevant ",['https://i.sstatic.net/RoXTs.png']
77212556,"Error evaluating code , PHP , xdebug , API",I've got this error when trying to evaluate an API function returning balance using remote development in phpstorm. In local I don't get this error:    I expect not get this error message when debugging. ,"['https://i.sstatic.net/gsmxP.png', 'https://i.sstatic.net/tgPfC.png', 'https://i.sstatic.net/kZ31W.png']"
77207948,How to use SSR or ISR with supabase?,"How to do SSR here, and if someonce can clarify when to use SSR and ISR, that would be great? I tried console logging but it doesn't show up at all, I have tried debugging this issue but haven't been able to resolve it. Can someone please help me understand why getServerSideProps is not working as expected in my application? Any guidance or suggestions would be greatly appreciated. Thank you! I am allowing the consumer to add to transactions table this is the structure,  'use client' // Import necessary modules and components import React, { useEffect } from 'react'; import { useSelector } from 'react-redux'; import supabase from '../../config/supabaseConfig';   let userName = ''  // Define a functional component const PaymentMade = ({ movies_data }) => {   // Access the username from the Redux store    userName = useSelector((state) => state.user.username);    return (     <div>       <h1>Payment Made</h1>       {movies_data?.length === 0 ? (         <h3>Loading...</h3>       ) : (         movies_data?.map((movie_name) => (           <h1 key={movie_name.movie_id}>{movie_name.movie_name}</h1>         ))       )}     </div>   ); };   export async function getServerSideProps() {     // Fetch transaction data using Supabase     const { data: transaction, error } = await supabase       .from('transaction')       .select(`         movie_id,         movies (           movie_name         )       `)       .eq('user_email', userName); // Here, you need to define userName or fetch it from Redux        return {       props: {         movies_data: transaction,       },     };   }  export default PaymentMade;   ",['https://i.sstatic.net/72QYb.png']
77206992,TS complains when I add custom function to String prototype,"I've added a function to transform text to camelcase to String.prototype. TS complains with the following error when code is run: error TS2339: Property 'toCamelCase' does not exist on type 'string'.    console.log('**** ', element.toCamelCase())                                   ~~~~~~~~~~~  Here is how I implemented:  global.d.ts:   declare global {   interface String {     toCamelCase(): string   } }  export {}  converter.ts: interface String {   toCamelCase(): string }  String.prototype.toCamelCase = function () {   return this.toLowerCase()     .replace(/(?:^\w|[A-Z]|\b\w)/g, function(word, index) {       return index === 0 ? word.toLowerCase() : word.toUpperCase();     })     .replace(/\s+/g, ''); }  I tried commenting String interface in converter.ts but it didn't have any effect at all. ",['https://i.sstatic.net/GGeX3.png']
77196881,Odd exception when trying to run an SQL query from VB.Net,"I have this code: Dim connstring As String = ConfigurationManager.ConnectionStrings(""ConnectionString"").ConnectionString Dim cmd As New SqlCommand("" Select * from Table_1 Where date_register >= @date_register And date_register <= @date_register2"", conn) cmd.Parameters.Add(""@date_register"", SqlDbType.Date).Value = ""#"" & DatePicker.value & ""#"" cmd.Parameters.Add(""@date_register2"", SqlDbType.Date).Value = ""#"" & DatePicker2.value & ""#"" 'Dim myreader As SqlDataReader If conn.State = ConnectionState.Closed Then   conn.Open() End If Dim myreader As SqlDataReader = cmd.ExecuteReader conn.Close()  It produces this error:  What is the cause of the error and how can I solve it? ",['https://i.sstatic.net/95BNh.png']
